goodsID,name,type,author,page_size,origin_price,preferential_price,publisher,comments_count,favorable_rate,publish_time
12975846,神奇的宇宙飞船套装全5册儿童科幻文学小说小学生一年级二年级四五六年纪必读课外书三年级阅读[7-14岁],文学,[美] 路易斯·斯洛博金 著 海豚传媒 编 [美] 路易斯·斯洛博金 绘 漆仰平等 译,760,125.00,118.80,长江少年儿童出版社,5万+,0.99,2020-10-01
12366937,绿野仙踪（《语文》推荐阅读丛书）,文学,[美] 弗兰克·鲍姆 著,168,26.00,26.00,人民文学出版社,20万+,0.99,2018-06-01
12834136,苏东坡传：青少插图版（1-9年级必读）国学大师、诺贝尔文学奖提名作家林语堂代表作[11-14岁],文学,林语堂 著,unknown,48.00,47.50,湖南少年儿童出版社,2万+,0.99,2020-05-01
12165091,鲁滨逊漂流记/又译鲁滨孙漂流记快乐读书吧六年级下册青少版儿童文学名著无障碍彩插本,文学,丹尼尔·笛福 著,264,24.80,18.10,天地出版社,50万+,0.99,2017-08-01
11792633,0-3岁宝宝睡前故事美绘版：好习惯+情绪管理+成长励志+性格培养（套装共4册）[0-2岁],文学,耿湘春 著,unknown,100.00,94.10,化学工业出版社,2万+,0.98,2015-09-01
11549993,曹文轩儿童文学获奖作品·套装6册（精选深受中国孩子喜欢的经典儿童文学 纯美文字细腻表达 助力写作）[10-14岁],文学,曹文轩 著,1584,108.00,102.60,安徽少年儿童出版社,5万+,0.99,2014-10-01
12148019,小鹿斑比国际大奖儿童文学读物小学生三四五六年级课外阅读书籍青少年儿童必读名著故事书,文学,菲利克斯·萨尔腾 著 龚勋 编,151,19.80,16.20,北京日报出版社,50万+,0.99,2017-06-01
11720980,名著名译精装：雾都孤儿,文学,[英] 查尔斯·狄更斯 著 黄雨石 译,unknown,36.00,36.00,人民文学出版社,5万+,0.99,2015-06-01
10029062257795,新华书店旗舰店官网戴老师魔性诗词课戴建业著诗词入门书古代诗词鉴赏中国古典文学诗歌作品集,文学,,unknown,48.00,36.00,北京联合出版公司,500+,0.98,unknown
12269022,不老泉文库第一辑(1-10)：儿童必读的世界经典儿童文学（麦克米伦世纪童书馆）海桐妈妈推荐[7-10岁],文学,[美] 威廉·史塔克 [美] 伊丽莎白·恩赖特 [美] 娜塔莉·巴比特 [美] 凯伦·海瑟 [美] 莎伦·克里奇 著 [美] 盖斯·威廉姆斯 绘 姚雁青 贾磊 魏莉 等 译,1474,155.00,145.90,二十一世纪出版社集团,2万+,0.99,2014-01-01
11273997,加缪作品：局外人,文学,阿尔贝·加缪 著 柳鸣九 译,128,22.00,22.00,上海译文出版社,20万+,0.99,2013-07-01
11665904,名著名译精装：童年·在人间·我的大学,文学,[苏联] 高尔基 著 刘辽逸 等 译,698,45.00,45.00,人民文学出版社,10万+,0.99,1994-11-01
11772146,樱桃园·杨红樱注音童书精彩礼盒装（注音版套装共12册）[7-10岁],文学,杨红樱 著,2176,228.00,202.90,浙江少年儿童出版社,2000+,0.99,2015-09-01
11804447,战马（2015版）（5-6年级假期阅读书目）（爱心树童书）[11-14岁][WarHorse],文学,[英] 迈克尔·莫波格 著 李晋 译,176,35.00,28.90,南海出版公司,2万+,0.99,2016-01-01
11969040,基督山伯爵（套装共3册）又名《基督山恩仇记》,文学,大仲马 著 李玉民 译,1472,98.00,98.00,中国友谊出版公司,20万+,0.99,2018-07-01
12189218,尼尔斯骑鹅旅行记/快乐读书吧六年级下册精读版儿童文学名著阅读（无障碍阅读彩插本）,文学,塞尔玛·拉格洛芙 著,264,24.80,18.10,天地出版社,50万+,0.99,2017-05-01
15970874280,全套10册中学生励志书籍青少年励志成长书籍适合初中生必读高中生课外阅读的中小学生课外阅读书籍儿童文学,文学,,unknown,298.00,39.80,团结出版社,1万+,0.99,unknown
11140918,看见,文学,柴静 著,424,39.80,26.00,广西师范大学出版社,10万+,0.98,2013-01-01
12105205,鲁迅文学全集（小说、杂文、散文、诗全集套装全7册）,文学,鲁迅 著,unknown,298.00,270.90,群言出版社,1万+,0.99,2017-06-01
11891942,文学名著：毛姆:月亮与六便士,文学,毛姆 著 刘勇军 译,312,35.00,33.20,南海出版公司,5万+,0.99,2016-04-01
11755954,写给儿童的名人故事（套装共25册）全彩印刷.难字注音.名人传记儿童读物[7-10岁],文学,章衣萍 著,1600,300.00,267.00,团结出版社,2万+,0.99,2015-08-01
12366967,爱丽丝梦游仙境爱丽丝漫游奇境（《语文》推荐阅读丛书快乐读书吧六年级下册人民文学出版社）,文学,[英] 刘易斯·卡洛尔 著,168,26.00,26.00,人民文学出版社,20万+,0.99,2018-06-01
13298680,爸妈不是我的佣人（套装共10本）小学生三四五六年级课外阅读书3-6年级儿童文学必读校园励志故事书[6-12岁],文学,张勤 著,unknown,158.00,79.00,上海科学普及出版社,500+,0.97,2021-05-01
12697161222,【包邮】教父三部曲(全3册)马里奥·普佐全新译本未删减版全球经典文学小说电影原著新华书店正版,文学,,unknown,141.00,70.50,江苏文艺出版社,2000+,0.99,2014-04-01
12228726,纳尼亚传奇狮子、女巫和魔衣柜国际大奖儿童文学读物小学生三四五六年级课外阅读书籍青少年儿童必读名著故事书,文学,刘易斯 著 龚勋 编,151,19.80,16.20,北京日报出版社,50万+,0.99,2017-06-01
13094056,乌丢丢的奇遇曹文轩推荐儿童文学经典书系三-六年级课外必读书,文学,金波 著,unknown,22.80,17.10,北京教育出版社,50万+,0.99,2018-05-01
12648944,唐诗三百首全解（典藏版）（套装共2册）,文学,蘅塘退士 著 赵昌平<解> 编,unknown,98.00,77.40,复旦大学出版社,2000+,0.98,2019-06-01
12984778,三十六计小学生课外阅读书籍三四五六年级必读世界经典名著青少年儿童文学读物故事书名师全解版,文学,龚勋 著 龚勋 编,140,19.80,15.80,北京日报出版社,1万+,0.99,2019-09-01
13019450,一年级的小豆豆全5册注音版小学生一二年级看的课外阅读书籍6-7-8岁儿童成长故事书[5-8岁],文学,狐狸姐姐 著,unknown,125.00,96.30,中国和平出版社,2000+,0.99,2019-01-01
13287144,爱国主义教育系列绘本塑封全8册（五星+中国+雷锋+红星+八路+游击队+祖国+小英雄）[2-8岁],文学,何文楠 著 文栋 绘,unknown,276.00,69.00,应急管理出版社,500+,0.98,2020-10-01
11616272,文学名著·译文经典：一九八四（精装）[NineteenEighty-four],文学,[英] 乔治·奥威尔 编 董乐山 译,188,35.00,35.00,上海译文出版社,20万+,0.99,2015-01-01
12451115,中国古代神话故事/四年级上册阅读快乐读书吧儿童文学盘古开天地精卫填海女娲补天哪吒,文学,立人 著,250,24.80,18.10,天地出版社,50万+,0.99,2018-11-01
11931740,人性的枷锁,文学,毛姆 著,664,68.00,68.00,江西人民出版社,50万+,0.99,2016-05-01
11962119,父与子全集·彩色注音版（讲述一对善良、正直、宽容的父子之间的故事 带孩子感受父爱）[7-10岁],文学,[德] 卜劳恩 著 安韶 编,276,25.00,18.80,安徽少年儿童出版社,10万+,0.99,2016-06-01
56231281227,三年级必阅读课外书6册夏洛的网帽子的秘密柔软的阳光小灵通漫游未来躲猫猫大王团圆绘本,文学,,unknown,177.60,89.80,明天出版社,2000+,0.98,unknown
11519289,杨绛全集（1-9套装共9册）,文学,杨绛 著 人民文学出版社 编,9,580.00,449.50,人民文学出版社,20万+,0.98,2014-08-01
13131577081,【赠导练一本全】红星照耀中国西行漫记八年级语文推荐阅读,文学,[美] 埃德加·斯诺（EdgarSnow） 著,unknown,43.00,19.60,人民文学出版社,2万+,0.99,2016-06-01
12256281,总有一天会长大/夏洛书屋·经典版四年级推荐课外阅读书[7-10岁][WennIchEinmalStarkBin],文学,[挪威] 托摩脱·蒿根 著 裴胜利 译,210,19.00,13.10,上海译文出版社,5万+,0.99,2018-01-01
12341580,寄小读者曹文轩推荐儿童文学经典书系新老版随机发货,文学,冰心 著,256,20.80,15.60,北京教育出版社,50万+,0.99,2018-06-01
11906626,一百个中国孩子的梦/百年百部经典书系小学阅读拓展书目[7-10岁],文学,董宏猷 著,unknown,32.00,32.00,长江少年儿童出版社,10万+,0.99,2016-04-01
1159052171,包邮】窗边的小豆豆儿童文学小学生课外阅读书籍黑柳彻子著南海出版社爱心树童书3-14岁新华书店正版,文学,[日] 黑柳彻子 著,272,39.50,27.20,南海出版社,2万+,0.99,2011-01-01
61893680872,全3册唐诗三百首正版全集宋词三百首元曲三百首中国古诗词鉴赏词典辞典赏析中国古典文学诗词图书籍,文学,,unknown,174.00,39.90,远方出版社,2000+,0.98,2018-09-01
60653381279,世界十大名著书籍全套格列佛游记老人与海巴黎圣母院红与黑七年级下册必读经典文学初中高中生课外阅读书,文学,,unknown,228.00,168.00,陕西人民教育出版社,1000+,0.97,unknown
48136875610,初中生必读名著全套10册简爱书籍正版原著文学巴黎圣母院红与黑书原版悲惨世界雨果飘,文学,,unknown,188.00,159.80,中国文联出版社,1000+,0.98,unknown
11738954,三国演义（注音版）/少儿课外阅读书金典六年级推荐课外阅读书[7-10岁],文学,侯海博 编,unknown,45.00,33.80,北京联合出版公司,unknown,unknown,2015-07-01
11903283,孙悟空在我们村里/百年百部经典书系小学3-4年级阅读拓展书目[7-10岁],文学,郭风 著,unknown,20.00,20.00,长江少年儿童出版社,10万+,0.99,2016-04-01
12376516,百万英镑：马克·吐温中短篇小说选（《语文》推荐阅读书人民文学出社）,文学,[美] 马克·吐温 著 叶冬心 译,462,35.00,35.00,人民文学出版社,20万+,0.99,2018-06-01
11648695,国内大奖书系：吃黑夜的大象（注音全彩美绘）入选中小学生阅读指导书目[7-10岁],文学,白冰 著,126,19.00,16.00,春风文艺出版社,5万+,0.99,2015-03-01
12049982,鲁迅文集精选：朝花夕拾+彷徨+呐喊+故事新编+野草+杂文集（共6册）,文学,鲁迅 著,unknown,175.00,175.00,天津人民出版社,50万+,0.99,2016-10-01
12114021,文学名著·经典译林：大卫.科波菲尔（新版）,文学,[英] 查尔斯·狄更斯 著 宋兆霖 译,882,65.00,65.00,译林出版社,5000+,0.99,2017-05-01
12975846,神奇的宇宙飞船套装全5册儿童科幻文学小说小学生一年级二年级四五六年纪必读课外书三年级阅读[7-14岁],文学,[美] 路易斯·斯洛博金 著 海豚传媒 编 [美] 路易斯·斯洛博金 绘 漆仰平等 译,760,125.00,118.80,长江少年儿童出版社,5万+,0.99,2020-10-01
12366937,绿野仙踪（《语文》推荐阅读丛书）,文学,[美] 弗兰克·鲍姆 著,168,26.00,26.00,人民文学出版社,20万+,0.99,2018-06-01
12834136,苏东坡传：青少插图版（1-9年级必读）国学大师、诺贝尔文学奖提名作家林语堂代表作[11-14岁],文学,林语堂 著,unknown,48.00,47.50,湖南少年儿童出版社,2万+,0.99,2020-05-01
12165091,鲁滨逊漂流记/又译鲁滨孙漂流记快乐读书吧六年级下册青少版儿童文学名著无障碍彩插本,文学,丹尼尔·笛福 著,264,24.80,18.10,天地出版社,50万+,0.99,2017-08-01
12339103,一千零一夜（《语文》推荐阅读丛书人民文学出版社）,文学,阿拉伯民间故事 著 王瑞琴 译,312,26.00,26.00,人民文学出版社,20万+,0.99,2018-05-01
12782196,十万个为什么/米伊林版四年级下册必读快乐读书吧儿童文学名著阅读无障碍阅读彩插版208页,文学,[苏] 米·伊林 著,216,24.80,18.10,民主与建设出版社,50万+,0.99,2020-01-01
11787077,龙应台“人生三书”（套装全3册）,文学,龙应台 安德烈 著,732,108.80,81.60,广西师范大学出版社,20万+,0.99,2015-04-01
11846701,注音版西顿动物记（全10册 赠送朗读光盘）[7-10岁],文学,[加] 欧内斯特·汤普森·西顿 [韩] 咸泳莲 著 [韩] 李皴燮 [韩] 郑慧汀 [韩] 金顺男 等 绘 宫亚琪 等 译,unknown,278.00,210.30,北京科学技术出版社,2万+,0.99,2016-01-01
11906706,鼹鼠的月亮河/百年百部经典书系中国作协第六届全国优秀儿童文学奖[7-10岁],文学,王一梅 著,unknown,22.00,22.00,长江少年儿童出版社,1万+,0.99,2016-04-01
10031445985156,【抽赠三体】刘慈欣科幻漫画系列第一二辑流浪地球漫画梦之海乡村教师圆圆的肥皂泡刘慈溪科幻漫画第一辑+第二辑（全套8册）,文学,,unknown,545.00,272.00,中信出版社,1000+,0.98,unknown
11906628,小灵通漫游未来/百年百部经典书系统编语文教材指定阅读书目[7-10岁],文学,叶永烈 著,unknown,24.00,24.00,长江少年儿童出版社,1万+,0.99,2016-04-01
12288506,陪你长大（给孩子读诗+孩子们的诗+陪孩子念童谣+晚安 故事）[3-6岁],文学,果麦文化 出品；果麦 著 果麦 编,unknown,282.00,282.00,浙江文艺出版社,20万+,0.99,2018-01-01
70689183396,水浒传艾青诗选泰戈尔诗选世说新语聊斋志异唐诗三百首人民教育出版社九年级上册课外阅必读文学名著小说书籍九年级上册必读3册,文学,,unknown,242.80,82.20,人民教育出版社,2000+,0.99,unknown
11260464,人间失格（最新修订精装典藏本）,文学,[日] 太宰治 著 烨伊 译,224,29.80,22.40,武汉出版社,50万+,0.99,2013-07-01
10925108,曹文轩经典小说：草房子六年级推荐课外阅读[7-10岁],文学,曹文轩 著,308,22.00,22.00,天天出版社,20万+,0.99,2011-10-01
11668233,大卫科波菲尔（套装上下册）狄更斯传奇自传性小说世界名著典藏全本无删减,文学,[英] 查尔斯·狄更斯 著 董秋斯 译,944,50.00,29.40,中央编译出版社,2万+,0.99,2015-02-01
12114043,爱的教育（新版）/经典译林（六年级上册推荐阅读）,文学,[意大利] 德·亚米契斯 著 夏丏尊 译,327,32.00,30.40,译林出版社,10万+,0.99,2017-05-01
12461181,2019第十届茅盾文学奖获奖作品：北上（2018中国好书）,文学,徐则臣 著,466,59.80,29.90,北京十月文艺出版社,5万+,0.99,2018-12-01
12343407,福尔摩斯探案全集·青少版（套装共20册）[11-14岁],文学,[英] 柯南·道尔 著,unknown,560.00,560.00,人民文学出版社,500+,1.0,2018-03-01
12148061,骆驼祥子国际大奖儿童文学读物小学生三四五六年级课外阅读书籍青少年儿童必读名著故事书,文学,老舍 著 龚勋 编,151,19.80,16.20,北京日报出版社,50万+,0.99,2019-06-01
12341572,宝葫芦的秘密曹文轩推荐儿童文学经典书系新老版随机发货,文学,张天翼 著,240,19.80,14.90,北京教育出版社,50万+,0.99,2018-06-01
11864663,唐宋词鉴赏辞典（新一版套装共2册）,文学,上海辞书出版社文学鉴赏辞典编纂中心 著,2896,168.00,168.00,上海辞书出版社,10万+,0.99,2016-01-01
12209832,会飞的军校1-8（套装8册）7-10岁[7-10岁],文学,八路 著,unknown,160.00,135.00,河北少年儿童出版社,5万+,0.99,2017-05-01
12148009,羊道三部曲（套装共3册）深山夏牧场+春牧场+前山夏牧场中信出版社,文学,李娟 著,1136,135.00,135.00,中信出版集团,5000+,0.99,2017-07-01
11903271,小英雄雨来/百年百部经典书系小学3-4年级阅读拓展书目[7-10岁],文学,管桦 著,245,20.00,20.00,长江少年儿童出版社,10万+,0.99,2016-04-01
11903267,宝葫芦的秘密/百年百部经典书系小学3-4年级阅读拓展书目[7-10岁],文学,张天翼 著,unknown,25.00,25.00,长江少年儿童出版社,10万+,0.99,2016-04-01
12284364,论语影响孩子一生的国学启蒙经典（注音彩图版）一二三年级儿童文学小学生课外阅读书籍必读名著,文学,龚勋 编,121,15.80,13.00,北京日报出版社,20万+,0.99,2018-07-01
12803118,灰尘的旅行/四年级下册阅读快乐读书吧爱阅读课程化丛书儿童文学高士其科普专著无障碍阅读,文学,高士其 著,160,24.80,18.10,民主与建设出版社,50万+,0.99,2020-01-01
12887762,诗词大会畅销套装飞花令诗词大全+《诗经》是一本故事书+《楚辞》是一本故事书套装3册,文学,李妍 王福利 王福利 著,unknown,119.40,118.20,延边教育出版社,1万+,0.97,2020-01-01
12020884,呼兰河传（精装版）,文学,萧红 著,175,24.00,20.00,中国文联出版社,2万+,0.99,2016-04-01
12195782,国际大奖小说·升级版——一百条裙子[7-10岁],文学,[美] 埃莉诺·埃斯特斯 著,unknown,16.00,15.70,新蕾出版社,2万+,0.99,2017-05-01
11032166,文学名著：四世同堂,文学,老舍 著,656,45.00,45.00,北京十月文艺出版社,10万+,0.99,2012-07-01
10031949188908,猫头鹰王国（全15册可选）猫头鹰王国(全15册),文学,,unknown,420.00,310.40,接力出版社,25,1.0,2021-04-01
12425127,我的阿勒泰（全新修订版 李沁诚意推荐）,文学,李娟 著 著,260,36.80,36.80,长江文艺出版社,5000+,0.99,2018-08-01
11338330,鲁迅小全集（套装全5册）,文学,鲁迅 著,2352,168.00,98.80,北京燕山出版社,1万+,0.99,2013-10-01
12632450,纽伯瑞儿童文学金奖作品：怪医杜利特医生系列（套装共10册）[11-14岁],文学,休·洛夫廷 著,unknown,438.80,400.00,安徽教育出版社,20万+,0.99,2019-07-01
12402903,木偶奇遇记彩图注音版一二三年级课外阅读书必读世界经典文学少儿名著儿童文学童话故事书,文学,〔意〕卡洛·科洛迪 著 龚勋 编,137,16.80,13.80,北京日报出版社,10万+,0.99,2018-08-01
12021890,汤姆·索亚历险记/快乐读书吧六年级下册阅读精读版儿童文学名著无障碍阅读彩插本,文学,[美] 马克·吐温 著 立人 译,264,24.80,18.10,天地出版社,50万+,0.99,2016-08-01
12339087,安徒生童话精选（《语文》推荐阅读丛书人民文学出版社）,文学,安徒生 著,298,26.00,26.00,人民文学出版社,20万+,0.99,2018-05-01
11273761,米切尔恩德作品典藏毛毛（新译本）[11-14岁],文学,[德] 米切尔·恩德 著 杨武能 译,240,30.00,28.20,二十一世纪出版社,5万+,0.99,2013-07-01
12075198,名著名译精装：罪与罚,文学,[俄] 陀思妥耶夫斯基 著 朱海观 王汶 译,unknown,42.00,42.00,人民文学出版社,10万+,0.99,2016-12-01
11903263,我要做好孩子/百年百部经典书系全国优秀儿童文学奖、中宣部“五个一工程”奖[7-10岁],文学,黄蓓佳 著,unknown,25.00,25.00,长江少年儿童出版社,1万+,0.99,2016-04-01
12026872,三国演义/快乐读书吧五年级下册无障碍阅读学生版儿童文学四大名著（无障碍阅读彩插本）,文学,[明] 罗贯中 著 立人 编,264,24.80,18.10,天地出版社,50万+,0.99,2016-08-01
12148033,骑鹅旅行记国际大奖儿童文学读物快乐读书吧六年级下册阅读小学生三四五六年级课外阅读书籍青少年儿童必读名著故事书,文学,塞尔玛·拉格洛芙 著 龚勋 编,151,19.80,16.20,北京日报出版社,50万+,0.99,2017-06-01
12366963,金银岛（《语文》推荐阅读丛书）,文学,[英] 罗伯特·斯蒂文森 著,304,29.00,29.00,人民文学出版社,20万+,0.99,2018-06-01
12488787,读者·原创版十年精选合集（套装共4册）,文学,《读者·原创版》编辑部 著,960,119.20,119.20,甘肃文化出版社,2000+,0.97,2019-01-01
12349226,小王子（《语文》推荐阅读丛书人民文学出版社）,文学,[法] 圣埃克苏佩里 著,148,18.00,18.00,人民文学出版社,20万+,0.99,2018-05-01
12344752,朝花夕拾,文学,鲁迅 著,176,25.00,25.00,人民文学出版社,100万+,0.99,2018-04-01
11657425,任溶溶经典译丛：杜利特医生故事全集（全插图本套装共12册）[7-10岁],文学,[美] 休·洛夫廷 绘 任溶溶 译,unknown,200.00,178.00,浙江少年儿童出版社,2000+,0.99,2015-03-01
11945023,朗读手册（三册套装）（爱心树童书）[7-10岁],文学,[美] 吉姆·崔利斯 著 陈冰 梅莉 徐海幈 译,1336,134.60,108.60,新星出版社,2万+,0.99,2016-07-01
12128057,白鹿原,文学,陈忠实 著,unknown,45.00,34.90,人民文学出版社,5万+,0.99,2017-07-01
29470147503,【新版赠导读一本全】长征人民文学出版社王树增战争系列小说语文八年级上推荐阅读,文学,王树增 著,unknown,72.00,42.30,人民文学出版社,2000+,0.99,2016-07-01
11629803,柳林风声（百年经典童话国际安徒生插画奖得主罗伯特·英潘精绘插图 著名翻译家任溶溶经典译本。小学课外阅读必读经典书目）[11-14岁][TheWindintheWillows],文学,[英] 肯尼斯·格雷厄姆 著 [澳] 罗伯特·英潘 绘 任溶溶 译,224,98.00,98.00,光明日报出版社,1万+,0.99,2015-01-01
34527616372,10册大奖小说兔子坡草原上的小木屋三年级课外书四五六年级儿童文学读物7-10岁中小学生阅读故事书籍,文学,,unknown,214.00,138.00,世界图书出版公司,2万+,0.98,unknown
12195760,国际大奖小说·升级版——蓝色的海豚岛四年级推荐课外阅读书[7-10岁],文学,[美] 斯·奥台尔 著,unknown,20.00,19.60,新蕾出版社,5万+,0.99,2017-05-01
11443524,贾里贾梅大系：女生贾梅全传[11-14岁],文学,秦文君 著,395,24.00,23.70,少年儿童出版社,10万+,0.99,2014-05-01
12366225,柳林风声（《语文》推荐阅读丛书人民文学出版社）,文学,[英] 肯尼思·格雷厄姆 著,232,22.00,22.00,人民文学出版社,20万+,0.99,2018-06-01
12405244,浮生六记（无删减彩色插图珍藏本）,文学,[清] 沈复 著,unknown,58.00,43.50,浙江工商大学出版社,100万+,0.99,2018-07-01
10129757,叶圣陶童话全集（套装共4册）[7-10岁],文学,叶圣陶 著,622,67.10,56.70,人民教育出版社,5000+,0.99,2006-06-01
12366317,汪曾祺小说散文精选（《语文》推荐阅读丛书人民文学出版社）,文学,汪曾祺 著,unknown,35.00,35.00,人民文学出版社,20万+,0.99,2018-06-01
12345321,大个子老鼠小个子猫第一辑（注音版套装1-9册）[7-10岁],文学,周锐 著 郑凯军 绘,1224,180.00,151.30,春风文艺出版社,2万+,0.99,2018-05-01
12331793,格林童话注音版（美绘大开本）一二三年级儿童文学小学生课外阅读必读全国著名语文特级教师窦桂梅推荐爱上阅读系列,文学,[德] 格林兄弟 著,274,25.80,22.70,北京教育出版社,20万+,0.99,2018-05-01
10030510290782,【全套减20】半小时漫画唐诗宋词必背古诗词陈磊半小时漫画团队著笔名二混子哥全5册,文学,,unknown,1072.10,127.00,1,500+,0.98,unknown
12499026,大头儿子和小头爸爸·原著故事小学1-2年级阅读拓展书目(注音美绘版套装共7册)[7-10岁],文学,郑春华 著,unknown,175.00,175.00,长江少年儿童出版社,5000+,0.99,2019-01-01
11670722,名著名译精装：钢铁是怎样炼成的,文学,[苏联] 尼·奥斯特洛夫斯基 著 梅益 译,436,35.00,35.00,人民文学出版社,10万+,0.99,2014-04-01
12361295,欧·亨利短篇小说精选（《语文》推荐阅读丛书人民文学出版社）,文学,[美] 欧·亨利 著,unknown,22.00,22.00,人民文学出版社,50万+,0.99,2018-06-01
12339101,秘密花园（《语文》推荐阅读丛书人民文学出版社）,文学,[美] 弗朗西丝·伯内特 著,288,24.00,24.00,人民文学出版社,20万+,0.99,2018-05-01
12358748,曹文轩推荐儿童文学经典书系闪闪的红星新老版随机发货,文学,李心田 著,unknown,17.80,13.40,北京教育出版社,50万+,0.99,2018-06-01
12365895,童立方·了不起的小侦探内特中英双语版(套装全8册)扫码听英文音频[7-10岁],文学,[美] 玛格莉·沙尔玛 著 [美] 马克·西蒙 绘 林里夕 伊树 译,856,158.40,130.00,云南美术出版社,2000+,0.99,2018-02-01
12418815,法国儿童文学大师·典藏版：小淘气尼古拉的故事[7-10岁],文学,勒内·戈西尼 著 勒内·戈西尼 编 文（法）让-雅克·桑贝 绘 戴捷 译,unknown,55.80,53.10,中国少年儿童新闻出版总社,1万+,0.99,2018-07-01
11792643,人生三书：孩子你慢慢来+目送+亲爱的安德烈（套装共3册）,文学,龙应台 安德烈 著,705,108.80,81.60,广西师范大学出版社,1万+,0.99,2014-01-01
40275127116,草房子曹文轩草房子正版图书,文学,曹文轩 著 江苏凤凰少年儿童出版社 整理 曹文轩 书写,unknown,60.00,12.80,江苏凤凰少年儿童出版社,1万+,0.99,2016-03-31
11706636,吴姐姐讲历史故事（插图珍藏版套装共15册）[11-14岁],文学,吴涵碧 著,3621,430.60,407.50,新世界出版社,2000+,0.99,2011-09-01
12888996,写给孩子的论语课一部仅万余字的《论语》为何世代相传张炜中信出版社,文学,张玮·馒头说团队 著,452,68.00,44.40,中信出版集团股份有限公司,5万+,0.99,2020-06-01
12084795,贾德哲学启蒙少儿书系（套装全七册）[7-10岁],文学,乔斯坦·贾德 著,unknown,196.60,196.60,接力出版社,1万+,0.99,2017-06-01
12111132,世界经典立体书珍藏版：大闹天宫[3-6岁],文学,闫红兵 著 袁秋乡 编 太阳娃插画设计有限公司 绘,unknown,329.00,325.70,未来出版社,50万+,0.99,2016-10-01
11865852,人生最美是清欢（林清玄经典散文集 执笔45周年白金纪念版！）,文学,林清玄 著,268,49.50,37.10,北京十月文艺出版社,5万+,0.99,2016-03-01
10963414,踢拖踢拖小红鞋 二年级推荐课外阅读书/国际安徒生奖提名者丛书[7-10岁],文学,金波 著,156,29.00,29.00,接力出版社,5万+,0.99,2012-02-01
12666024,绿山墙的安妮/爱阅读课程化丛书儿童文学名著青少版三四五六年级快乐读书吧,文学,[加] 露西·莫德·蒙格玛利 著,280,24.80,18.10,民主与建设出版社,50万+,0.99,2019-08-01
10031650932612,童心向党百年辉煌16册乐晓君,文学,乐晓君|责编：陈艳梅\\李璐|总主编：李东华... 编,unknown,636.80,298.79,江苏少儿,12,1.0,2021-04-01
11896494,所有失去的都会以另一种方式归来耿帅经典之作（连续畅销4年 200万读者特别推荐！看完此书 你当坚强 自有力量！）,文学,耿帅 著,unknown,39.80,39.80,九州出版社,10万+,0.99,2016-06-01
12615882,小屁孩日记注音版(1-10)+DIY日记（套装共10册）[6岁],文学,[美] 杰夫·金尼 著,unknown,255.00,168.00,广东新世纪出版社,1000+,0.98,2018-12-01
10029062469299,新华书店旗舰店官网晚熟的人莫言新书诺贝尔文学奖获得者畅销书,文学,,unknown,59.00,28.85,人民文学出版社,200+,1.0,unknown
18013680274,【官方正版】夏洛的网中文版原版EB怀特,文学,,unknown,37.00,25.50,上海译文出版社,1000+,0.98,unknown
12556502,小考拉点读笔教孩子唱学最美古诗词套装（全3册）常青藤爸爸主编国学启蒙读物[3-6岁],文学,常青藤爸爸 著,unknown,416.00,382.00,海燕出版社,2万+,0.98,2019-05-01
12413662,小王子彩图注音版一二三年级课外阅读书必读世界经典儿童文学少儿名著童话故事书[TheLittlePrince],文学,[法] 圣埃克苏佩里 编 龚勋 译,137,16.80,13.40,北京日报出版社,10万+,0.99,2016-11-01
12271554,闪闪的红星（彩图注音版）红色经典系列一二年级课外阅读推荐,文学,李心田 著 刘敬余 编,224,13.80,11.70,北京教育出版社,5000+,0.99,2013-07-01
12060023,中华上下五千年/爱阅读课程化丛书儿童文学名著青少版三四五六年级快乐读书吧,文学,立人 著,264,24.80,18.10,天地出版社,10万+,0.99,2017-04-01
12565459,汤姆·索亚历险记[7-10岁],文学,[美] 马克·吐温 著,unknown,58.00,43.50,吉林美术出版社,100万+,0.98,2019-08-01
11197259,不老泉系列1：不老泉（麦克米伦世纪童书馆）[11-14岁],文学,[美] 娜塔莉·巴比特 著 吕明 译,135,14.00,13.20,二十一世纪出版社,unknown,unknown,2013-01-01
12529308,麦芽点读版教孩子唱学最美古诗词（全3册）支持小考拉和小达人点读笔[3-12岁],文学,常青藤爸爸 著,unknown,128.00,88.00,海燕出版社,1万+,0.99,2019-03-01
12739117,家人闲坐 灯火可亲（精装）,文学,汪曾祺 著,288,58.00,52.70,古吴轩出版社,5万+,0.99,2020-11-01
12349216,格林童话精选（《语文》推荐阅读丛书人民文学出版社）,文学,[德] 格林兄弟 著,329,28.00,28.00,人民文学出版社,20万+,0.99,2018-05-01
12160051,少年品读史记（简装全五册）专为8-14岁孩子撰写的《史记》入门读本?[7-10岁][7-10岁],文学,爱华文 著,792,99.00,86.60,团结出版社,2万+,0.99,2017-08-01
11903271,小英雄雨来/百年百部经典书系小学3-4年级阅读拓展书目[7-10岁],文学,管桦 著,245,20.00,20.00,长江少年儿童出版社,10万+,0.99,2016-04-01
11903267,宝葫芦的秘密/百年百部经典书系小学3-4年级阅读拓展书目[7-10岁],文学,张天翼 著,unknown,25.00,25.00,长江少年儿童出版社,10万+,0.99,2016-04-01
