goodsID,name,type,author,page_size,origin_price,preferential_price,publisher,comments_count,favorable_rate,publish_time
13183476,R语言深度学习,编程,[美] 弗朗索瓦 肖莱（Francois Chollet） J 著 黄倩等 译,296,129.00,129.00,机械工业出版社,1万+,0.98,2021-03-01
13011852,网络工程师的Python之路：网络运维自动化实战(博文视点出品),编程,王印 著,300,79.00,79.00,电子工业出版社,5000+,0.98,2020-11-01
11894066593,剑指Offer：名企面试官精讲典型编程题（第2版）,编程,何海涛著 著,unknown,65.00,34.81,电子工业出版社,2000+,0.99,2017-05-01
12832371,编译器设计（第2版）,编程,[美] Keith D. Cooper Linda Torczon 著 郭旭 译,578,119.80,87.30,人民邮电出版社,2000+,0.99,2021-03-01
12163151,JavaWeb项目开发实战入门（全彩版）,编程,明日科技（MingRi Soft） 著 明日科技 编,432,69.80,57.10,吉林大学出版社,10万+,0.99,2017-04-01
12163145,C语言项目开发实战入门（全彩版）,编程,明日科技（MingRibook Soft） 著 明日科技 编,384,59.80,48.90,吉林大学出版社,10万+,0.99,2017-04-01
13061730,深入解析Java虚拟机HotSpot,编程,杨易 著,258,79.00,52.10,机械工业出版社,10万+,0.98,2020-12-01
13122462,深度探索C++对象模型EffectiveC++改善程序与设计的55个具体做法MoreE,编程,Stanley B. Lippman 著,unknown,277.00,274.20,电子工业出版社,31,1.0,2020-11-01
13010044,JupyterNotebook数据分析入门与实战,编程,[日] 池内孝启 片柳薫子 岩尾遥 都利来 著 郭海娇 译,391,99.00,99.00,人民邮电出版社,1万+,0.98,2020-11-01
12512889,Jenkins2.x实践指南(博文视点出品),编程,翟志军 著,252,79.00,79.00,电子工业出版社,5000+,0.98,2019-04-01
13098684,Python数据挖掘实战（全彩）(博文视点出品),编程,方小敏 著,244,79.00,79.00,电子工业出版社,5万+,0.98,2021-01-01
12380444,Go语言从入门到进阶实战（视频教学版）,编程,徐波 著,398,99.00,78.20,机械工业出版社,2万+,0.99,2018-06-01
12989042,HeadFirstGo语言程序设计,编程,[美] 杰伊·麦克格瑞恩（Jay McGavren） 著 刘红泉 王佳译 译,560,149.00,109.30,机械工业出版社,2万+,0.99,2020-09-01
11382929,Verilog编程艺术,编程,魏家明 著,456,79.00,79.00,电子工业出版社,1000+,0.97,2014-01-01
12252845,GoWeb编程(异步图书出品),编程,[新加坡] 郑兆雄（Sau Sheong Chang） 著 黄健宏 译,290,79.00,79.00,人民邮电出版社,2万+,0.99,2017-12-01
12807101,UNIX编程艺术(博文视点出品),编程,,unknown,128.00,128.00,电子工业出版社,100+,1.0,unknown
12523164,VisualC#从入门到精通（第9版）,编程,[英] 约翰·夏普 著 周靖 译,663,139.00,118.20,清华大学出版社,1000+,0.97,2019-01-01
12185531,LabVIEW宝典（第2版）(博文视点出品),编程,陈树学 著,700,99.00,99.00,电子工业出版社,5000+,0.98,2017-09-01
13034396,算法第一步（Python版）(博文视点出品),编程,叶蒙蒙 著,272,89.00,89.00,电子工业出版社,10万+,0.99,2020-12-01
36399547455,算法竞赛入门经典(第二版)+训练指南+习题与解答刘汝佳ACM/ICPC大学生程,编程,陈锋编著 著,unknown,172.40,112.00,清华大学出版社,1000+,0.98,2018-01-01
12199075,C语言精彩编程200例（全彩版）,编程,明日科技（MingRi Soft） 著 明日科技 编,432,79.80,65.30,吉林大学出版社,10万+,0.99,2017-09-01
62534438256,Java核心技术卷1基础知识原书第11版,编程,[美] 凯·S.霍斯特曼(CayS.Horstman 著,unknown,149.00,98.50,机械工业出版社,200+,0.98,2020-01-01
12215519,Vue.js实战,编程,梁灏 著,330,79.00,58.40,清华大学出版社,2万+,0.99,2017-10-01
12816292,机器人操作系统（ROS）入门必备：机器人编程一学就会,编程,[美] 兰廷·约瑟夫（Lentin Joseph） 著 曾庆喜 朱德龙 等 译,unknown,79.00,79.00,机械工业出版社,5000+,0.99,2020-03-01
12153875,趣学算法(异步图书出品),编程,陈小玉 著,587,89.00,89.00,人民邮电出版社,2000+,0.99,2017-08-01
12826232,Go语言趣学指南(异步图书出品),编程,内森·扬曼（Nathan Youngman） 罗杰·佩珀（Roger Peppé） 著 黄健宏 译,274,69.00,69.00,人民邮电出版社,2万+,0.99,2020-04-01
10026017343272,鸿蒙应用开发实战第一本华为国产操作系统HarmonyOS开发图书JavaScript编程,编程,张荣超 著,220,79.00,59.30,人民邮电出版社,100+,0.95,2021-01-01
12902248,Python编程超级魔卡（Python3全彩版）基础、数据结构应用、模块、内置函数、常见错误、英文术语,编程,明日科技 著 明日科技 编,32,29.80,24.30,吉林大学出版社,20万+,0.99,2020-06-01
12799496,在线视频技术精要,编程,晓成 著,375,99.00,99.00,人民邮电出版社,500+,0.98,2020-01-01
13184652,SRE运维之道,编程,[美] 戴维·N.布兰克 胡志飞 蒋永清 著,536,128.00,120.50,中国电力出版社,1万+,0.98,2021-04-01
12494398,Python统计分析(异步图书出品),编程,[奥地利] 托马斯·哈斯尔万特（Thomas Haslwanter） 著 李锐 译,224,79.00,79.00,人民邮电出版社,2万+,0.99,2018-12-01
13030484,大规模并行处理器程序设计（英文版·原书第3版）,编程,[美] 大卫·B. 柯克（David B. Kirk） 胡文美（Wen-mei ... 著,568,139.00,119.90,机械工业出版社,100+,1.0,2020-11-01
13012884,Python自动化编程实战—让繁琐工作自动化（翻译版+视频讲解）,编程,〔爱尔兰〕海梅·布埃塔（Jaime Buelta） 著 毛鸿烨 译,unknown,89.80,89.80,中国水利水电出版社,2万+,0.98,2020-11-01
12943274,Scratch3.0少儿编程一玩就会,编程,刘凤飞 著,216,88.00,88.00,江苏凤凰科学技术出版社,5万+,0.99,2020-08-01
12736813241,包邮C++PrimerPlus第6版中文版c++语言从入门到精通零基础自学c++编程入门,编程,张海龙 袁国忠 译,unknown,118.00,59.00,人民邮电出版社,1000+,0.97,unknown
48821537159,包邮XilinxVivado数字设计权威指南+XilinxFPGA设计指南,编程,何宾 著,unknown,645.00,485.00,电子工业出版社,24,1.0,unknown
12647508,深入理解以太坊,编程,王欣 史钦锋 程杰 著,276,89.00,69.10,机械工业出版社,200+,1.0,2019-06-01
12809957,JavaScript语言精粹（修订版）(博文视点出品),编程,Douglas Crockford（道格拉斯• 克罗克福德） 著 赵泽欣 译,172,69.00,69.00,电子工业出版社,2万+,0.98,2021-03-01
12206201,零基础学PHP（全彩版）,编程,明日科技（MingRi Soft） 著 明日科技 编,432,79.80,65.27,吉林大学出版社,5万+,0.99,2017-10-01
12647564,边学边玩Scratch3.0少儿编程（美国麻省理工授权认证儿童趣味编程3.0版）[10岁],编程,杰森.鲁克曼 著 田果果 译,248,95.00,95.00,长江文艺出版社,5000+,0.98,2019-08-01
12625976,谁说菜鸟不会数据分析（Python篇）(博文视点出品),编程,方小敏 张文霖 著,232,69.00,69.00,电子工业出版社,5万+,0.98,2019-06-01
12871895,极简Java（案例·视频）,编程,夏昊 著,unknown,79.80,79.80,中国水利水电出版社,17,1.0,2021-06-01
11904820,数值方法：设计、分析和算法实现,编程,[美] 安妮·戈林鲍姆 [美] 蒂莫西 P.夏蒂埃 著 吴兆金 王国英 范红军 译,359,69.00,53.50,机械工业出版社,1000+,0.99,2016-04-01
12618489,轻松玩转Scratch3.0编程（第2版）,编程,刘凤飞 著,266,89.00,79.10,清华大学出版社,1万+,0.99,2019-12-01
12628708,区块链+大数据：突破瓶颈 开启智能新时代,编程,杨永强 蔡宗辉 刘雅卓 著,174,39.80,39.80,机械工业出版社,2000+,0.98,2019-06-01
12685964,机器学习：原理、算法与应用,编程,雷明 著,416,88.00,65.00,清华大学出版社,2000+,0.99,2019-09-01
12793056,Git从入门到精通,编程,高见龙 著,240,49.00,39.70,北京大学出版社,2000+,0.98,2020-01-01
12806438,ASP.NETCore与RESTfulAPI开发实战(异步图书出品),编程,杨万青 著,306,79.00,79.00,人民邮电出版社,2000+,0.97,2020-02-01
12218405,MATLAB优化算法/科学与工程计算技术丛书,编程,张岩 吴水根 著,466,89.00,65.80,清华大学出版社,2万+,0.98,2017-10-01
10027630697881,现货JavaScript权威指南原书第7版犀牛书新版升级大卫弗拉纳根2020版,编程,[美] David Flanagan 著 李松峰 译,unknown,139.00,97.30,机械工业出版社,100+,0.91,2021-03-31
12637939,Python密码学编程第2版(异步图书出品),编程,[美] 阿尔·斯维加特（Al Sweigart） 著 郑新芳 赵怡翾 译,330,89.00,89.00,人民邮电出版社,500+,1.0,2020-04-01
12650530,Drools规则引擎技术指南,编程,来志辉 著,468,99.00,68.20,北京大学出版社,2000+,0.98,2019-07-01
12779859,数据科学入门第2版,编程,[美] 乔尔·格鲁斯（Joel Grus） 著 岳冰 高蓉 韩波 译,336,109.00,85.90,人民邮电出版社,200+,0.98,2021-01-01
10023220636023,【js编程三剑客】JavaScript高级程序设计第4四版/JavaScriptDOM编程艺术,编程,洛伊安妮·格罗纳 著,1,267.00,170.00,人民邮电出版社,200+,1.0,unknown
